obs_ID,study_ID,year_pub,C_mean,C_sd,C_n,T_mean,T_sd,T_n
obs611,10.1016/S0269-7491(01)00229-9,2001,5,3.7947,10,6,4.4272,10
obs612,10.1016/S0269-7491(01)00229-9,2001,13.2,9.8031,10,15,9.4868,10
obs613,10.1016/S0269-7491(01)00229-9,2001,37.5,6.957,10,41,11.3842,10
obs614,10.1016/S0269-7491(01)00229-9,2001,1.3,0.3162,10,1.2,0.8222,10
obs615,10.1016/S0269-7491(01)00229-9,2001,5,3.7947,10,5.5,3.7947,10
obs616,10.1016/S0269-7491(01)00229-9,2001,13.2,9.8031,10,11.6,9.4868,10
obs617,10.1016/S0269-7491(01)00229-9,2001,37.5,6.957,10,31,9.8031,10
obs618,10.1016/S0269-7491(01)00229-9,2001,1.3,0.3162,10,1.5,0.9171,10
obs619,10.1046/j.1365-2486.2001.00409.x,2001,11,1.7146,6,9,0,6
obs620,10.1046/j.1365-2486.2001.00409.x,2001,10.18,3.0864,6,9.38,2.2045,6
obs621,10.1046/j.1365-2486.2001.00409.x,2001,8.5,0.9798,6,8.75,2.18,6
obs622,10.1046/j.1365-2486.2001.00408.x,2001,44,12.0025,6,55.5,11.2677,6
obs623,10.1046/j.1365-2486.2001.00408.x,2001,980,310.1054,6,1500,592.7765,6
obs624,10.1046/j.1365-2486.2001.00408.x,2001,37100,18753.2935,6,38100,17842.0833,6
obs625,10.1046/j.1365-2486.2001.00408.x,2001,44,12.0025,6,51,11.7576,6
obs626,10.1046/j.1365-2486.2001.00408.x,2001,980,310.1054,6,1200,454.6253,6
obs627,10.1046/j.1365-2486.2001.00408.x,2001,37100,18753.2935,6,37000,11583.637,6
obs628,1058-5893/2001/16206-0010$03.00,2001,0.4,0.147,6,0.4,0.2449,6
obs629,1058-5893/2001/16206-0010$03.00,2001,1.7,0.9063,6,1.3,0.6614,6
obs630,1058-5893/2001/16206-0010$03.00,2001,0.5,0.2205,6,1,0.5389,6
obs631,1058-5893/2001/16206-0010$03.00,2001,1.3,0.7104,6,2.7,0.8818,6
obs632,10.1034/j.1600-0706.2000.880204.x,2000,0.487,0.155,10,0.463,0.0443,10
obs633,10.1034/j.1600-0706.2000.880204.x,2000,1,0.5657,8,2.2,2.7436,8
obs634,10.1034/j.1600-0706.2000.880204.x,2000,0.78,0.1414,8,0.8,0.5657,8
obs635,10.1034/j.1600-0706.2000.880204.x,2000,4.4,1.0465,8,5.5,0.9051,8
obs636,10.1034/j.1600-0706.2000.880204.x,2000,2,1.6122,8,2.8,2.6022,8
obs637,10.1034/j.1600-0706.2000.880204.x,2000,37.3,19.9223,10,36.2,7.2732,10
obs638,10.1034/j.1600-0706.2000.880204.x,2000,3.8,1.2728,8,3.4,1.0182,8
obs639,10.1034/j.1600-0706.2000.880204.x,2000,0.571,0.1581,10,0.549,0.1265,10
obs640,10.1034/j.1600-0706.2000.880204.x,2000,1.4,1.6971,8,2.2,1.0182,8
obs641,10.1034/j.1600-0706.2000.880204.x,2000,2.4,1.6971,8,3.3,1.2445,8
obs642,10.1034/j.1600-0706.2000.880204.x,2000,44.7,11.7004,10,52.3,11.3842,10
obs643,10.1034/j.1600-0706.2000.880204.x,2000,4.5,0.9899,8,3.4,0.7637,8
obs644,10.1034/j.1600-0706.2000.880204.x,2000,0.309,0.0791,10,0.25,0.0822,10
obs645,10.1034/j.1600-0706.2000.880204.x,2000,2.2,3.3093,8,3.5,2.8284,8
obs646,10.1034/j.1600-0706.2000.880204.x,2000,0.6,0.1414,8,1.2,1.6971,8
obs647,10.1034/j.1600-0706.2000.880204.x,2000,0.9,0.8485,8,1.1,1.6688,8
obs648,10.1034/j.1600-0706.2000.880204.x,2000,2.5,4.2426,8,2.4,1.4142,8
obs649,10.1034/j.1600-0706.2000.880204.x,2000,61.3,15.1789,10,43.9,16.4438,10
obs650,10.1034/j.1600-0706.2000.880204.x,2000,3.15,1.0182,8,2.75,1.1031,8
obs651,10.1016/S0305-1978(99)00130-1,2000,1.6,1.351,12,1.4,1.836,12
obs652,10.1016/S0305-1978(99)00130-1,2000,2.1,2.0092,12,1.15,0.5889,12
obs653,0046-225X/00/0781?0787$02.00/0,2000,0.082,0.0095,10,0.089,0.0063,10
obs654,0046-225X/00/0781?0787$02.00/0,2000,8.3,0.6008,10,11,1.8974,10
obs655,0046-225X/00/0781?0787$02.00/0,2000,4.65,0.3162,10,3.6,0.5692,10
obs656,10.1046/j.1365-2486.2000.00290.x,2000,2.64,4.4721,20,2.55,0.5814,20
obs657,10.1046/j.1365-2486.2000.00290.x,2000,0.073,0.0141,2,0.04,0.0057,2
obs658,10.1046/j.1365-2486.2000.00290.x,2000,0.061,0.0283,2,0.076,0.0028,2
obs659,10.1046/j.1365-2486.2000.00290.x,2000,0.184,0.001,2,0.186,0,2
obs660,10.1046/j.1365-2486.2000.00290.x,2000,0.098,0.0028,2,0.105,0.0014,2
obs661,10.1046/j.1365-2486.2000.00290.x,2000,0.61,0.1789,20,0.615,0.0268,20
obs662,10.1046/j.1365-2486.2000.00343.x,2000,5.4,1.2649,10,3.4,1.8341,10
obs663,10.1046/j.1365-2486.2000.00343.x,2000,8.6,6.957,10,7.3,9.4868,10
obs664,10.1046/j.1365-2486.2000.00343.x,2000,5.4,1.2649,10,4.3,2.5298,10
obs665,10.1046/j.1365-2486.2000.00343.x,2000,8.6,6.957,10,8,7.5895,10
obs666,10.1046/j.1365-2486.2000.00343.x,2000,7.2,9.4868,10,7.4,6.3246,10
obs667,10.1046/j.1365-2486.2000.00343.x,2000,5.2,6.957,10,6,7.2732,10
obs668,10.1046/j.1365-2486.2000.00343.x,2000,7.2,9.4868,10,11.3,8.5381,10
obs669,10.1046/j.1365-2486.2000.00343.x,2000,5.2,6.957,10,7.5,6.3246,10
obs670,?http://www.jstor.org/stable/2656979,1999,0.5,0.0447,5,0.5,0.0224,5
obs671,?http://www.jstor.org/stable/2656979,1999,2.14,0.3354,5,2.61,2.6386,5
obs672,10.1139/x97-031,1997,0.6,0.72,36,0.3,0.36,36
obs673,10.1139/x97-031,1997,2.5,5.4,36,3.4,5.04,36
obs674,10.1139/x97-031,1997,0.6,0.72,36,0.32,0.3,36
obs675,10.1139/x97-031,1997,2.5,5.4,36,3.2,5.34,36
obs676,10.1139/x97-031,1997,0.22,0.24,36,0.13,0.42,36
obs677,10.1139/x97-031,1997,2.7,4.2,36,3.7,4.02,36
obs678,10.1139/x97-031,1997,0.22,0.24,36,0.12,0.24,36
obs679,10.1139/x97-031,1997,2.7,4.2,36,2.5,3.84,36
obs680,10.1046/j.1365-2435.1998.00243.x,1998,40.8,1.3289,21,40.4,1.4664,21
obs681,10.1046/j.1365-2435.1998.00243.x,1998,117.5,4.5826,21,131.2,4.5826,21
obs682,10.1046/j.1365-2435.1998.00243.x,1998,42.9,1.3864,20,38.6,1.2075,20
obs683,10.1046/j.1365-2435.1998.00243.x,1998,130.3,4.4721,20,118.9,4.2933,20
obs684,10.1046/j.1365-3040.1998.00258.x,1998,32,33.9411,8,50,48.9318,8
obs685,10.1046/j.1365-3040.1998.00258.x,1998,5.4,2.8284,8,3.4,3.6204,8
obs686,10.1046/j.1365-3040.1998.00258.x,1998,3.25,0.5657,8,1.9,1.1031,8
obs687,10.1007/s004420050526,1998,43.6,2.0438,12,37.4,2.0438,12
obs688,10.1007/s004420050526,1998,158,5.9236,12,159.6,5.9236,12
obs689,10.1007/s004420050526,1998,6.45,0.2979,12,6.69,0.2979,12
obs690,?http://dx.doi.org/10.1890/0012-9658(1997)078[0215:EOCANA]2.0.CO;2,1997,2.25,0.6235,12,3.2,0.5543,12
obs691,?http://dx.doi.org/10.1890/0012-9658(1997)078[0215:EOCANA]2.0.CO;2,1997,1.5,1.852,7,1.8,1.0583,7
obs692,?http://dx.doi.org/10.1890/0012-9658(1997)078[0215:EOCANA]2.0.CO;2,1997,16.4,9.1799,12,17.7,12.9904,12
obs693,?http://dx.doi.org/10.1890/0012-9658(1997)078[0215:EOCANA]2.0.CO;2,1997,16,24.2487,12,21,12.1244,12
obs694,?http://dx.doi.org/10.1890/0012-9658(1997)078[0215:EOCANA]2.0.CO;2,1997,9.8,7.8635,12,9,6.9282,12
obs695,?http://dx.doi.org/10.1890/0012-9658(1997)078[0215:EOCANA]2.0.CO;2,1997,4.4,2.5981,12,3.7,1.3856,12
obs696,?http://dx.doi.org/10.1890/0012-9658(1997)078[0215:EOCANA]2.0.CO;2,1997,35,19.399,12,46.5,17.3205,12
obs697,?http://dx.doi.org/10.1890/0012-9658(1997)078[0215:EOCANA]2.0.CO;2,1997,250,66.1438,7,425,86.2515,7
obs698,?http://dx.doi.org/10.1890/0012-9658(1997)078[0215:EOCANA]2.0.CO;2,1997,1.39,0.2078,12,1.08,0.2771,12
obs699,?http://dx.doi.org/10.1890/0012-9658(1997)078[0215:EOCANA]2.0.CO;2,1997,575,180.1333,12,630,107.3872,12
obs700,?http://dx.doi.org/10.1890/0012-9658(1997)078[0215:EOCANA]2.0.CO;2,1997,6,2.0092,12,6.75,2.6674,12
obs701,?http://dx.doi.org/10.1890/0012-9658(1997)078[0215:EOCANA]2.0.CO;2,1997,3,2.0092,12,1.52,1.0739,12
obs702,?http://dx.doi.org/10.1890/0012-9658(1997)078[0215:EOCANA]2.0.CO;2,1997,2.2,2.2863,12,5.5,6.5818,12
obs703,?http://dx.doi.org/10.1890/0012-9658(1997)078[0215:EOCANA]2.0.CO;2,1997,3.3,1.0046,12,3.5,1.9399,12
obs704,?http://dx.doi.org/10.1890/0012-9658(1997)078[0215:EOCANA]2.0.CO;2,1997,0.31,0.485,12,0.34,0.3464,12
obs705,?http://dx.doi.org/10.1890/0012-9658(1997)078[0215:EOCANA]2.0.CO;2,1997,0.625,0.5543,12,0.825,0.6582,12
obs706,?http://dx.doi.org/10.1890/0012-9658(1997)078[0215:EOCANA]2.0.CO;2,1997,3.5,4.0184,12,6.5,6.9282,12
obs707,?http://dx.doi.org/10.1890/0012-9658(1997)078[0215:EOCANA]2.0.CO;2,1997,1.9,0.4503,12,1.62,0.3811,12
obs708,?http://dx.doi.org/10.1890/0012-9658(1997)078[0215:EOCANA]2.0.CO;2,1997,510,106.6943,12,530,188.7935,12
obs709,?http://dx.doi.org/10.1890/0012-9658(1997)078[0215:EOCANA]2.0.CO;2,1997,2.5,1.1432,12,2,4.2262,12
obs710,?http://dx.doi.org/10.1890/0012-9658(1997)078[0215:EOCANA]2.0.CO;2,1997,3.25,1.2471,12,3,1.351,12
obs711,?http://dx.doi.org/10.1890/0012-9658(1997)078[0215:EOCANA]2.0.CO;2,1997,2.4,1.5242,12,2.4,0.9007,12
obs712,?http://dx.doi.org/10.1890/0012-9658(1997)078[0215:EOCANA]2.0.CO;2,1997,8.2,5.1962,12,14.2,7.4478,12
obs713,?http://dx.doi.org/10.1890/0012-9658(1997)078[0215:EOCANA]2.0.CO;2,1997,14.8,19.0526,12,27,17.3205,12
obs714,?http://dx.doi.org/10.1890/0012-9658(1997)078[0215:EOCANA]2.0.CO;2,1997,1.45,1.0392,12,2.9,2.0438,12
obs715,?http://dx.doi.org/10.1890/0012-9658(1997)078[0215:EOCANA]2.0.CO;2,1997,1.05,2.7713,12,0.65,2.0438,12
obs716,?http://dx.doi.org/10.1890/0012-9658(1997)078[0215:EOCANA]2.0.CO;2,1997,13.5,0.7275,12,34,19.0526,12
obs717,?http://dx.doi.org/10.1890/0012-9658(1997)078[0215:EOCANA]2.0.CO;2,1997,275,90.0666,12,320,115.3546,12
obs718,?http://dx.doi.org/10.1890/0012-9658(1997)078[0215:EOCANA]2.0.CO;2,1997,2,0.9007,12,1.4,0.0346,12
obs719,?http://dx.doi.org/10.1890/0012-9658(1997)078[0215:EOCANA]2.0.CO;2,1997,515,154.4989,12,510,35.3338,12
obs720,?http://dx.doi.org/10.1890/0012-9658(1997)078[0215:EOCANA]2.0.CO;2,1997,2.2,2.4249,12,2.5,3.4641,12
obs721,10.1046/j.1365-2486.1997.00077.x,1997,1.019,0.2633,12,0.866,0.1975,12
obs722,10.1046/j.1365-2486.1997.00077.x,1997,239.7,34.3985,12,273,48.8438,12
obs723,10.1007/BF00334657,1996,1.18,1,4,1.7,0.36,4
obs724,10.1007/BF00334657,1996,4.75,4.86,4,3.6,2.74,4
obs725,10.1007/BF00334657,1996,2.47,0.4,4,1.52,0.4,4
obs726,?http://dx.doi.org/10.1890/1051-0761(1997)007[0844:EOECAD]2.0.CO;2,1997,1.8,0.34,4,2.05,1.12,4
obs727,?http://dx.doi.org/10.1890/1051-0761(1997)007[0844:EOECAD]2.0.CO;2,1997,3.25,0.96,4,3.25,2,4
obs728,?http://dx.doi.org/10.1890/1051-0761(1997)007[0844:EOECAD]2.0.CO;2,1997,2.5,0.72,4,2,0.76,4
obs729,?http://dx.doi.org/10.1890/1051-0761(1997)007[0844:EOECAD]2.0.CO;2,1997,0.6,0.8,4,0.6,0.32,4
obs730,?http://dx.doi.org/10.1890/1051-0761(1997)007[0844:EOECAD]2.0.CO;2,1997,2.55,1.4,4,2.4,1.34,4
obs731,?http://dx.doi.org/10.1890/1051-0761(1997)007[0844:EOECAD]2.0.CO;2,1997,2.3,1.2,4,1.75,0.38,4
obs732,?http://dx.doi.org/10.1890/1051-0761(1997)007[0844:EOECAD]2.0.CO;2,1997,3.8,1.18,4,3.9,2,4
obs733,?http://dx.doi.org/10.1890/1051-0761(1997)007[0844:EOECAD]2.0.CO;2,1997,5.6,1.32,4,5.15,1.08,4
obs734,?http://dx.doi.org/10.1890/1051-0761(1997)007[0844:EOECAD]2.0.CO;2,1997,1.8,0.4,4,1.75,0.16,4
obs735,?http://dx.doi.org/10.1890/1051-0761(1997)007[0844:EOECAD]2.0.CO;2,1997,3.4,1.6,4,3.8,1,4
obs736,?http://dx.doi.org/10.1890/1051-0761(1997)007[0844:EOECAD]2.0.CO;2,1997,4.35,2.52,4,4.15,1.42,4
obs737,?http://dx.doi.org/10.1890/1051-0761(1997)007[0844:EOECAD]2.0.CO;2,1997,1.9,0.86,4,1.77,1.12,4
obs738,?http://dx.doi.org/10.1890/1051-0761(1997)007[0844:EOECAD]2.0.CO;2,1997,1.7,1,4,1.8,0.4,4
obs739,?http://dx.doi.org/10.1890/1051-0761(1997)007[0844:EOECAD]2.0.CO;2,1997,1.9,1.2,4,1.5,0.84,4
obs740,?http://dx.doi.org/10.1890/1051-0761(1997)007[0844:EOECAD]2.0.CO;2,1997,2.25,1.2,4,2.6,1.3,4
obs741,?http://dx.doi.org/10.1890/1051-0761(1997)007[0844:EOECAD]2.0.CO;2,1997,0.8,1.14,4,0.8,0.38,4
obs742,?http://dx.doi.org/10.1890/1051-0761(1997)007[0844:EOECAD]2.0.CO;2,1997,2.4,3,4,3.25,4,4
obs743,?http://dx.doi.org/10.1890/1051-0761(1997)007[0844:EOECAD]2.0.CO;2,1997,2.65,1.78,4,2.35,1.52,4
obs744,?http://dx.doi.org/10.1890/1051-0761(1997)007[0844:EOECAD]2.0.CO;2,1997,2.8,2,4,2.6,2.36,4
obs745,?http://dx.doi.org/10.1890/1051-0761(1997)007[0844:EOECAD]2.0.CO;2,1997,5.25,5,4,5,4.6,4
obs746,?http://dx.doi.org/10.1890/1051-0761(1997)007[0844:EOECAD]2.0.CO;2,1997,2.8,0.44,4,2.3,0.22,4
obs747,?http://dx.doi.org/10.1890/1051-0761(1997)007[0844:EOECAD]2.0.CO;2,1997,2,0.32,4,2.7,1.52,4
obs748,?http://dx.doi.org/10.1890/1051-0761(1997)007[0844:EOECAD]2.0.CO;2,1997,7,7.8,4,12.4,12,4
obs749,?http://dx.doi.org/10.1890/1051-0761(1997)007[0844:EOECAD]2.0.CO;2,1997,3.25,0.42,4,2.7,0.6,4
obs750,?http://dx.doi.org/10.2307/1940804,1993,31.5,0.76,16,39.5,10,16
obs751,?http://dx.doi.org/10.2307/1940804,1993,0.04,0.64,16,0.05,0.556,16
obs752,?http://dx.doi.org/10.2307/1940804,1993,0.15,0.0316,10,0.12,0.0316,10
obs753,?http://dx.doi.org/10.2307/1940804,1993,2.8,1.6,16,8.5,7.16,16
obs754,?http://dx.doi.org/10.2307/1940804,1993,19.9,5.08,16,23,9.2,16
obs755,?http://dx.doi.org/10.2307/1940804,1993,2,1.88,16,3.9,4.64,16
obs756,?http://dx.doi.org/10.2307/1940804,1993,0.44,0.668,16,0.675,0.36,16
obs757,?http://dx.doi.org/10.2307/1940804,1993,0.57,0.668,16,0.675,0.004,16
obs758,?http://dx.doi.org/10.2307/1940804,1993,2.62,0.9007,12,4.94,1.0392,12
obs759,?http://dx.doi.org/10.2307/1940804,1993,3.4,0.5692,10,5.96,1.5495,10
obs760,?http://dx.doi.org/10.2307/1940804,1993,1.9,1,16,2.5,0.84,16
obs761,?http://dx.doi.org/10.2307/1940804,1993,475,204,16,570,100,16
obs762,?http://dx.doi.org/10.2307/1940804,1993,10.5,6.76,16,8.4,2.28,16
obs763,?http://dx.doi.org/10.2307/1940804,1993,5,5.8138,20,9,5.8138,20
obs764,?http://dx.doi.org/10.2307/1940804,1993,0.63,0.6261,20,0.55,0.6708,20
obs765,?http://dx.doi.org/10.2307/1940804,1993,2,5.6349,20,4.5,5.9479,20
obs766,?http://dx.doi.org/10.2307/1940804,1993,15,7.9157,20,20,10.2859,20
obs767,?http://dx.doi.org/10.2307/1940804,1993,4.1,8.7654,20,5,1.923,20
obs768,?http://dx.doi.org/10.2307/1940804,1993,0.165,1.1628,20,1.15,0.8497,20
obs769,?http://dx.doi.org/10.2307/1940804,1993,0.7,0.1342,20,0.65,0.313,20
obs770,?http://dx.doi.org/10.2307/1940804,1993,2.1,2.6833,20,1.75,1.3416,20
obs771,?http://dx.doi.org/10.2307/1940804,1993,1.54,0.1386,12,1.74,0.1386,12
obs772,?http://dx.doi.org/10.2307/1940804,1993,0.83,0.253,10,1.13,0.0316,10
obs773,?http://dx.doi.org/10.2307/1940804,1993,2.25,0.9839,20,2.3,0.7155,20
obs774,?http://dx.doi.org/10.2307/1940804,1993,410,183.3576,20,490,196.774,20
obs775,?http://dx.doi.org/10.2307/1940804,1993,8,11.0462,20,9.4,8.9443,20
obs776,?http://dx.doi.org/10.2307/1940804,1993,3,4.0249,20,4.5,0.805,20
obs777,?http://dx.doi.org/10.2307/1940804,1993,0.45,0.7826,20,0.6,0.6082,20
obs778,?http://dx.doi.org/10.2307/1940804,1993,0.16,0.0346,12,0.15,0.0346,12
obs779,?http://dx.doi.org/10.2307/1940804,1993,2.5,1.5652,20,2.5,1.5652,20
obs780,?http://dx.doi.org/10.2307/1940804,1993,8,0.3578,20,7.8,0.7603,20
obs781,?http://dx.doi.org/10.2307/1940804,1993,6,7.379,20,11.4,24.239,20
obs782,?http://dx.doi.org/10.2307/1940804,1993,1.25,0.5814,20,2.25,1.6547,20
obs783,?http://dx.doi.org/10.2307/1940804,1993,0.6,0.805,20,0.75,0.2683,20
obs784,?http://dx.doi.org/10.2307/1940804,1993,1.3,2.5491,20,1.5,1.61,20
obs785,?http://dx.doi.org/10.2307/1940804,1993,1.57,0.0693,12,1.48,0.2078,12
obs786,?http://dx.doi.org/10.2307/1940804,1993,2.99,0.2846,10,2.48,1.2649,10
obs787,?http://dx.doi.org/10.2307/1940804,1993,3.6,0.0894,20,3,1.2075,20
obs788,?http://dx.doi.org/10.2307/1940804,1993,457,250.4396,20,462,111.8034,20
obs789,?http://dx.doi.org/10.2307/1940804,1993,4.7,1.2522,20,4,0.313,20
obs790,10.1051/forest/2009102,2010,11.5,65.7267,30,3.9,15.6649,30
obs791,10.1051/forest/2009102,2010,11.5,65.7267,30,3.5,16.4317,30
obs792,10.1007/s11829-012-9195-2,2012,34,5.8,4,29,7.4,4
obs793,10.1007/s11829-012-9195-2,2012,190,232,4,243,224,4
obs794,10.1007/s11829-012-9195-2,2012,6900,6116,4,9400,5920,4
obs795,10.1007/s11829-012-9195-2,2012,3.5,6.9318,5,13.1,24.5967,5
obs796,10.1007/s11829-012-9195-2,2012,0.5,0.16,4,1.06,0.16,4
obs797,10.1007/s11829-012-9195-2,2012,2,0.4,4,3.4,0.4,4
obs798,10.1007/s11829-012-9195-2,2012,1.9,1.2,4,3,1.6,4
obs799,10.1007/s11829-012-9195-2,2012,34,5.8,4,33.6,6.6,4
obs800,10.1007/s11829-012-9195-2,2012,190,232,4,200,220,4
obs801,10.1007/s11829-012-9195-2,2012,6900,6116,4,7250,5952,4
obs802,10.1007/s11829-012-9195-2,2012,3.5,6.9318,5,3,10.2859,5
obs803,10.1007/s11829-012-9195-2,2012,0.5,0.16,4,0.51,0.12,4
obs804,10.1007/s11829-012-9195-2,2012,2,0.4,4,1.3,0.18,4
obs805,10.1007/s11829-012-9195-2,2012,1.9,1.2,4,2.7,0.6,4
obs806,10.1007/s11829-011-9173-0,2012,11.8,3.5777,20,8,2.2361,20
obs807,10.1007/s11829-011-9173-0,2012,1.6,1.7441,20,1.05,1.9677,20
obs808,10.1007/s11829-011-9173-0,2012,2.8,5.5902,20,2,3.8013,20
obs809,10.1007/s11829-011-9173-0,2012,9.7,11.1803,20,11.5,7.6026,20
obs810,10.1007/s11829-011-9173-0,2012,2.1,2.9069,20,2.3,2.9069,20
obs811,10.1007/s11829-011-9173-0,2012,11.8,3.5777,20,6.1,1.7889,20
obs812,10.1007/s11829-011-9173-0,2012,1.6,1.7441,20,3.5,3.7119,20
obs813,10.1007/s11829-011-9173-0,2012,2.8,5.5902,20,4.3,6.9318,20
obs814,10.1007/s11829-011-9173-0,2012,9.7,11.1803,20,15.3,16.0997,20
obs815,10.1007/s11829-011-9173-0,2012,2.1,2.9069,20,2,3.5777,20
obs816,10.1111/j.1600-0706.2011.19558.x,2011,280,72.9,9,320,89.4,9
obs817,10.1111/j.1600-0706.2011.19558.x,2011,0.3,0.27,9,0.37,0.27,9
obs818,10.1111/j.1600-0706.2011.19558.x,2011,2.9,1.86,9,2.2,1.68,9
obs819,10.1111/j.1600-0706.2011.19558.x,2011,11.9,6.6,9,9.9,5.7,9
obs820,10.1111/j.1600-0706.2011.19558.x,2011,1.7,0.18,9,1.9,0.21,9
obs821,10.1111/j.1600-0706.2011.19558.x,2011,280,72.9,9,347,88.8,9
obs822,10.1111/j.1600-0706.2011.19558.x,2011,0.3,0.27,9,0.56,0.33,9
obs823,10.1111/j.1600-0706.2011.19558.x,2011,2.9,1.86,9,2.05,1.98,9
obs824,10.1111/j.1600-0706.2011.19558.x,2011,11.9,6.6,9,5.6,3.6,9
obs825,10.1111/j.1600-0706.2011.19558.x,2011,1.7,0.18,9,1.8,0.18,9
obs826,10.1007/s11829-011-9157-0,2012,0.115,0.0224,20,0.126,0.0313,20
obs827,10.1111/gcb.12297,2013,157.6,9.4868,40,152.4,8.2219,40
obs828,10.1111/gcb.12297,2013,907.9,219.2438,34,1393.9,206.9988,34
obs829,10.1111/gcb.12014,2012,1250,381.0512,12,1390,387.9794,12
obs830,10.1111/gcb.12014,2012,1250,381.0512,12,1150,401.8358,12
obs831,10.1111/gcb.12014,2012,1160,422.6204,12,1050,398.3717,12
obs832,10.1111/gcb.12014,2012,1160,422.6204,12,1010,412.2281,12
obs833,10.1371/journal.pone.0079479,2013,30.7,30.8636,24,22,22.0454,24
obs834,10.1371/journal.pone.0079479,2013,12.8,12.7373,24,12.4,12.2474,24
obs835,10.1111/gcb.12142,2013,195,66.5901,20,215,113.5923,20
obs836,10.1111/gcb.12142,2013,0.22,0.0027,5,0.25,0.0047,5
obs837,10.1111/gcb.12142,2013,195,66.5901,20,220,138.189,20
obs838,10.1111/gcb.12142,2013,0.22,0.0027,5,0.22,0.0045,5
obs839,10.1007/s00442-012-2467-9,2013,0.36,0.0316,10,0.33,0.0632,10
obs840,10.1007/s00442-012-2467-9,2013,9,4.2426,2,10,2.5456,2
obs841,10.1007/s00442-012-2467-9,2013,1.49,0.2546,2,0.95,0.2546,2
obs842,10.1007/s00442-012-2467-9,2013,0.36,0.0316,10,0.37,0.0632,10
obs843,10.1007/s00442-012-2467-9,2013,9,4.2426,2,8.5,6.5054,2
obs844,10.1007/s00442-012-2467-9,2013,1.49,0.2546,2,1.1,0.3677,2
obs845,10.1111/j.1744-7917.2012.01515.x,2013,5.4,12,16,7,16,16
obs846,10.1111/j.1744-7917.2012.01515.x,2013,5.4,12,16,7.9,17.6,16
obs847,10.1002/ece3.564,2013,6.05,6.8586,24,4,5.1439,24
obs848,10.1002/ece3.564,2013,6.05,6.8586,24,2.75,4.801,24
obs849,10.1002/ece3.564,2013,6.05,6.8586,24,5.2,7.7404,24
obs850,10.1007/s00442-012-2572-9,2013,22,6.8621,10,16,4.6802,10
obs851,10.1007/s00442-012-2572-9,2013,5.9,1.8974,10,4,1.7709,10
obs852,10.1007/s00442-012-2572-9,2013,2.5,1.0436,10,3.8,1.2333,10
obs853,10.1007/s00442-012-2572-9,2013,22,6.8621,10,9,6.3246,10
obs854,10.1007/s00442-012-2572-9,2013,5.9,1.8974,10,3,1.3282,10
obs855,10.1007/s00442-012-2572-9,2013,2.5,1.0436,10,4.2,1.8341,10
obs856,10.1111/j.1365-2486.2010.02316.x,2011,0.279,0.0485,12,0.325,0.0485,12
obs857,10.1111/j.1365-2486.2010.02316.x,2011,0.731,0.1282,12,0.835,0.1247,12
obs858,10.1111/j.1365-2486.2010.02316.x,2011,0.997,0.4157,12,0.774,0.4157,12
obs859,10.1111/j.1365-2486.2010.02316.x,2011,4.96,0.6235,12,5.22,0.5889,12
obs860,10.1111/j.1744-7917.2011.01433.x,2011,0.2,0.0316,10,0.16,0.0632,10
obs861,10.1111/j.1744-7917.2011.01433.x,2011,3.9,4.111,10,2,3.0674,10
obs862,10.1111/j.1744-7917.2011.01433.x,2011,0.235,0.0316,10,0.19,0.0632,10
obs863,10.1111/j.1744-7917.2011.01433.x,2011,4.3,3.7947,10,3.3,1.5811,10
obs864,10.1111/j.1439-0418.2008.01320.x,2009,37.5,12.6996,8,32,13.0108,8
obs865,10.1111/j.1439-0418.2008.01320.x,2009,18,11.3137,8,16.679,4.8083,8
obs866,10.1111/j.1439-0418.2008.01320.x,2009,12,7.3539,8,11,14.1421,8
obs867,10.1111/j.1365-2486.2006.01226.x,2006,9.3,0.7,4,6.9,1.6,4
obs868,10.1111/j.1365-2486.2006.01226.x,2006,52.8,15.4,4,113.1,37.3,4
obs869,10.1111/j.1365-2486.2006.01226.x,2006,3.5,2,4,3.4,0.8,4
obs870,10.1111/j.1365-2486.2006.01226.x,2006,9.3,0.7,4,7.4,2.4,4
obs871,10.1111/j.1365-2486.2006.01226.x,2006,52.8,15.4,4,117.1,72.2,4
obs872,10.1111/j.1365-2486.2006.01226.x,2006,3.5,2,4,4.3,1.3,4
obs873,10.1111/j.0030-1299.2006.13614.x,2006,51,9.7581,8,49,5.6569,8
obs874,10.1111/j.0030-1299.2006.13614.x,2006,51,9.7581,8,49,13.5765,8
obs875,10.1111/j.0030-1299.2006.13614.x,2006,41,50.0632,8,59,47.5176,8
obs876,10.1111/j.0030-1299.2006.13614.x,2006,41,50.0632,8,84,66.468,8
obs877,10.1111/j.0030-1299.2006.13614.x,2006,70,21.4395,8,55,10.1823,8
obs878,10.1111/j.0030-1299.2006.13614.x,2006,70,18.2716,8,71,21.4395,8
obs879,10.1111/j.0030-1299.2006.13614.x,2006,78,73.5391,8,22,50.6288,8
obs880,10.1111/j.0030-1299.2006.13614.x,2006,78,73.5391,8,88,54.5886,8
