study_id,ecosystem_veg,N addition,addition simplify,Fertilizer type,Fertilizer type simplify,Duration_days,Duration simplify,Species,Needle_broadleaf,C3_C4,Legume_non-legume,Deciduous_evergreen,Organ,Organ simplify 1,Organ simplify 2,1,15N of fertilizer,2,NA,mean_trt,mean_ctrl,SD_trt,SD_ctrl,N_trt,N_ctrl,N,J,S,HedagesD,Vd,VdN,w,d
31,crop,180,100-200,Urea,urea,4745, > 10 yr,Triticum aestivum cv. Jinmai 1,NA,C3,non-N-fixing,biennial,leaf,leaf,above ground,-0.213,-1.1,-0.887,1.134,1.516,1.729,1.843,1.013,3,3,34,0.8,1.487,-0.1145,0.6678,22.7038,0.044,-0.005
31,crop,180,100-200,Urea,urea,4745, > 10 yr,Triticum aestivum cv. Jinmai 1,NA,C3,non-N-fixing,biennial,leaf,leaf,above ground,1.089,-1.1,-2.189,NA,4.859,3.77,0.461,0.415,3,3,34,0.8,0.4382,1.9883,0.9961,33.8681,0.0295,0.0587
31,crop,180,100-200,Urea,urea,4745, > 10 yr,Triticum aestivum cv. Jinmai 1,NA,C3,non-N-fixing,biennial,leaf,leaf,above ground,-2.044,-1.1,0.944,NA,0.125,2.168,0.551,1.654,3,3,34,0.8,1.2327,-1.3262,0.8132,27.6502,0.0362,-0.048
31,crop,180,100-200,Urea,urea,4745, > 10 yr,Triticum aestivum cv. Jinmai 1,NA,C3,non-N-fixing,biennial,leaf,leaf,above ground,-1.953,-1.1,0.853,NA,-0.792,1.161,1.371,1.005,3,3,34,0.8,1.2022,-1.2993,0.8073,27.4499,0.0364,-0.0473
31,crop,180,100-200,Urea,urea,4745, > 10 yr,Triticum aestivum cv. Jinmai 1,NA,C3,non-N-fixing,biennial,root,root,below ground,-1.436,-1.1,0.336,NA,0.505,1.941,0.829,0.184,3,3,34,0.8,0.6006,-1.9129,0.9716,33.0347,0.0303,-0.0579
31,crop,180,100-200,Urea,urea,4745, > 10 yr,Triticum aestivum cv. Jinmai 1,NA,C3,non-N-fixing,biennial,root,root,below ground,-1.517,-1.1,0.417,NA,0.104,1.621,0.415,1.336,3,3,34,0.8,0.989,-1.2272,0.7922,26.9338,0.0371,-0.0456
31,crop,180,100-200,Urea,urea,4745, > 10 yr,Triticum aestivum cv. Jinmai 1,NA,C3,non-N-fixing,biennial,root,root,below ground,-2.123,-1.1,1.023,NA,-0.374,1.749,0.965,1.424,3,3,34,0.8,1.2164,-1.3965,0.8292,28.192,0.0355,-0.0495
31,crop,180,100-200,Urea,urea,4745, > 10 yr,Triticum aestivum cv. Jinmai 1,NA,C3,non-N-fixing,biennial,root,root,below ground,-4.354,-1.1,3.254,NA,-0.607,3.747,1.691,1.874,3,3,34,0.8,1.7847,-1.9515,0.984,33.4574,0.0299,-0.0583
31,crop,180,100-200,Urea,urea,4745, > 10 yr,Triticum aestivum cv. Jinmai 1,NA,C3,non-N-fixing,biennial,stem,shoot,above ground,-2.98,-1.1,1.88,NA,-0.412,2.568,1.428,0.184,3,3,34,0.8,1.0181,-2.3417,1.1236,38.2032,0.0262,-0.0613
31,crop,180,100-200,Urea,urea,4745, > 10 yr,Triticum aestivum cv. Jinmai 1,NA,C3,non-N-fixing,biennial,stem,shoot,above ground,-3.025,-1.1,1.925,NA,-1.021,2.004,1.332,0.23,3,3,34,0.8,0.956,-2.5313,1.2006,40.8218,0.0245,-0.062
31,crop,180,100-200,Urea,urea,4745, > 10 yr,Triticum aestivum cv. Jinmai 1,NA,C3,non-N-fixing,biennial,stem,shoot,above ground,-3.166,-1.1,2.066,NA,-0.422,2.744,0.457,0.914,3,3,34,0.8,0.7226,-3.5054,1.6906,57.482,0.0174,-0.061
31,crop,180,100-200,Urea,urea,4745, > 10 yr,Triticum aestivum cv. Jinmai 1,NA,C3,non-N-fixing,biennial,grain,grain,above ground,-4.431,-1.1,3.331,NA,0.883,5.314,1.516,0.368,3,3,34,0.8,1.1031,-3.2133,1.5271,51.9222,0.0193,-0.0619
31,crop,180,100-200,Urea,urea,4745, > 10 yr,Triticum aestivum cv. Jinmai 1,NA,C3,non-N-fixing,biennial,grain,grain,above ground,-3.536,-1.1,2.436,NA,0.58,4.116,1.417,2.148,3,3,34,0.8,1.8194,-1.5546,0.8681,29.5142,0.0339,-0.0527
31,crop,180,100-200,Urea,urea,4745, > 10 yr,Triticum aestivum cv. Jinmai 1,NA,C3,non-N-fixing,biennial,whole plant,whole plant,whole plant,-0.346,-1.1,-0.754,NA,1.41,1.755,1.658,0.921,3,3,34,0.8,1.3414,-0.2062,0.6702,22.7871,0.0439,-0.009
31,crop,180,100-200,Urea,urea,4745, > 10 yr,Triticum aestivum cv. Jinmai 1,NA,C3,non-N-fixing,biennial,whole plant,whole plant,whole plant,-0.746,-1.1,-0.354,NA,2.476,3.222,0.276,0.369,3,3,34,0.8,0.3258,-1.8318,0.9463,32.1742,0.0311,-0.0569
31,crop,180,100-200,Urea,urea,4745, > 10 yr,Triticum aestivum cv. Jinmai 1,NA,C3,non-N-fixing,biennial,whole plant,whole plant,whole plant,-3.768,-1.1,2.668,NA,0.162,3.93,0.965,0.505,3,3,34,0.8,0.7701,-3.9139,1.9432,66.0687,0.0151,-0.0592
31,crop,180,100-200,Urea,urea,4745, > 10 yr,Triticum aestivum cv. Jinmai 1,NA,C3,non-N-fixing,biennial,whole plant,whole plant,whole plant,-3.43,-1.1,2.33,NA,0.396,3.826,1.417,1.965,3,3,34,0.8,1.713,-1.6019,0.8805,29.9373,0.0334,-0.0535
31,crop,180,100-200,Compost,manure,4745, > 10 yr,Triticum aestivum cv. Jinmai 1,NA,C3,non-N-fixing,biennial,leaf,leaf,above ground,5.452,11.7,6.248,NA,7.181,1.729,1.612,1.013,3,3,34,0.8,1.3466,3.2391,1.541,52.3937,0.0191,0.0618
31,crop,180,100-200,Compost,manure,4745, > 10 yr,Triticum aestivum cv. Jinmai 1,NA,C3,non-N-fixing,biennial,leaf,leaf,above ground,2.364,11.7,9.336,NA,6.134,3.77,1.106,0.415,3,3,34,0.8,0.835,2.2653,1.0943,37.2067,0.0269,0.0609
31,crop,180,100-200,Compost,manure,4745, > 10 yr,Triticum aestivum cv. Jinmai 1,NA,C3,non-N-fixing,biennial,leaf,leaf,above ground,2.624,11.7,9.076,NA,4.792,2.168,1.93,1.654,3,3,34,0.8,1.797,1.168,0.7803,26.5317,0.0377,0.044
31,crop,180,100-200,Compost,manure,4745, > 10 yr,Triticum aestivum cv. Jinmai 1,NA,C3,non-N-fixing,biennial,leaf,leaf,above ground,1.53,11.7,10.17,NA,2.691,1.161,0.229,1.005,3,3,34,0.8,0.7291,1.6793,0.9017,30.6563,0.0326,0.0548
31,crop,180,100-200,Compost,manure,4745, > 10 yr,Triticum aestivum cv. Jinmai 1,NA,C3,non-N-fixing,biennial,root,root,below ground,4.867,11.7,6.833,NA,6.809,1.941,2.211,0.184,3,3,34,0.8,1.5689,2.4817,1.1799,40.1168,0.0249,0.0619
31,crop,180,100-200,Compost,manure,4745, > 10 yr,Triticum aestivum cv. Jinmai 1,NA,C3,non-N-fixing,biennial,root,root,below ground,3.827,11.7,7.873,NA,5.448,1.621,0.276,1.336,3,3,34,0.8,0.9646,3.1743,1.5063,51.2158,0.0195,0.062
31,crop,180,100-200,Compost,manure,4745, > 10 yr,Triticum aestivum cv. Jinmai 1,NA,C3,non-N-fixing,biennial,root,root,below ground,3.207,11.7,8.493,NA,4.956,1.749,1.608,1.424,3,3,34,0.8,1.5189,1.6891,0.9044,30.7506,0.0325,0.0549
31,crop,180,100-200,Compost,manure,4745, > 10 yr,Triticum aestivum cv. Jinmai 1,NA,C3,non-N-fixing,biennial,root,root,below ground,0.079,11.7,11.621,NA,3.826,3.747,0.411,1.874,3,3,34,0.8,1.3565,0.0467,0.6668,22.6728,0.0441,0.0021
31,crop,180,100-200,Compost,manure,4745, > 10 yr,Triticum aestivum cv. Jinmai 1,NA,C3,non-N-fixing,biennial,stem,shoot,above ground,1.114,11.7,10.586,NA,3.682,2.568,1.198,0.184,3,3,34,0.8,0.8569,1.0404,0.7569,25.7336,0.0389,0.0404
31,crop,180,100-200,Compost,manure,4745, > 10 yr,Triticum aestivum cv. Jinmai 1,NA,C3,non-N-fixing,biennial,stem,shoot,above ground,1.828,11.7,9.872,NA,3.832,2.004,1.838,0.23,3,3,34,0.8,1.3096,1.1165,0.7705,26.1986,0.0382,0.0426
31,crop,180,100-200,Compost,manure,4745, > 10 yr,Triticum aestivum cv. Jinmai 1,NA,C3,non-N-fixing,biennial,stem,shoot,above ground,0.686,11.7,11.014,NA,3.43,2.744,0.274,0.914,3,3,34,0.8,0.6748,0.8133,0.7218,24.541,0.0407,0.0331
31,crop,180,100-200,Compost,manure,4745, > 10 yr,Triticum aestivum cv. Jinmai 1,NA,C3,non-N-fixing,biennial,grain,grain,above ground,-0.162,11.7,11.862,NA,5.153,5.314,2.849,0.368,3,3,34,0.8,2.0309,-0.0636,0.667,22.6781,0.0441,-0.0028
31,crop,180,100-200,Compost,manure,4745, > 10 yr,Triticum aestivum cv. Jinmai 1,NA,C3,non-N-fixing,biennial,grain,grain,above ground,0.132,11.7,11.568,NA,4.248,4.116,1.371,2.148,3,3,34,0.8,1.8018,0.0586,0.667,22.6764,0.0441,0.0026
31,crop,180,100-200,Compost,manure,4745, > 10 yr,Triticum aestivum cv. Jinmai 1,NA,C3,non-N-fixing,biennial,whole plant,whole plant,whole plant,5.452,11.7,6.248,NA,7.207,1.755,1.474,0.921,3,3,34,0.8,1.2292,3.5485,1.716,58.3438,0.0171,0.0608
31,crop,180,100-200,Compost,manure,4745, > 10 yr,Triticum aestivum cv. Jinmai 1,NA,C3,non-N-fixing,biennial,whole plant,whole plant,whole plant,2.152,11.7,9.548,NA,5.374,3.222,0.967,0.369,3,3,34,0.8,0.7321,2.3513,1.1274,38.3315,0.0261,0.0613
31,crop,180,100-200,Compost,manure,4745, > 10 yr,Triticum aestivum cv. Jinmai 1,NA,C3,non-N-fixing,biennial,whole plant,whole plant,whole plant,0.74,11.7,10.96,NA,4.67,3.93,2.113,0.505,3,3,34,0.8,1.5365,0.3854,0.679,23.0875,0.0433,0.0167
31,crop,180,100-200,Compost,manure,4745, > 10 yr,Triticum aestivum cv. Jinmai 1,NA,C3,non-N-fixing,biennial,whole plant,whole plant,whole plant,0.29,11.7,11.41,NA,4.116,3.826,1.188,1.965,3,3,34,0.8,1.6238,0.143,0.6684,22.7246,0.044,0.0063
32,crop,192.3,100-200,(NH4)2SO4,ammonium,NA,NA,Durum wheat,NA,C3,non-N-fixing,biennial,kernel,fruit,above ground,1.9,NA,NA,NA,6.1,4.2,0.981,0.86,180,180,1,0.9979,0.9221,2.0561,0.017,0.017,58.8828,121.0708
33,crop,110,100-200,(NH4)2SO4,ammonium,15,< 3 yr,Oryza sativa L.,NA,C3,non-N-fixing,annual,whole plant,whole plant,whole plant,-3.797,-0.4,3.397,1.115,1.74,5.537,0.904,0.994,4,4,24,0.8696,0.9502,-3.4743,1.2544,30.1061,0.0332,-0.1154
33,crop,110,100-200,(NH4)2SO4,ammonium,42,< 3 yr,Oryza sativa L.,NA,C3,non-N-fixing,annual,whole plant,whole plant,whole plant,-1.13,-0.4,0.73,NA,4.542,5.672,0.407,0.09,4,4,24,0.8696,0.2947,-3.3347,1.195,28.6801,0.0349,-0.1163
33,crop,110,100-200,(NH4)2SO4,ammonium,72,< 3 yr,Oryza sativa L.,NA,C3,non-N-fixing,annual,whole plant,whole plant,whole plant,-1.492,-0.4,1.092,NA,4.949,6.441,0.814,0.407,4,4,24,0.8696,0.6432,-2.0165,0.7541,18.0996,0.0552,-0.1114
33,crop,110,100-200,(NH4)2SO4,ammonium,110,< 3 yr,Oryza sativa L.,NA,C3,non-N-fixing,annual,whole plant,whole plant,whole plant,-1.266,-0.4,0.866,NA,5.401,6.667,0.588,0.407,4,4,24,0.8696,0.5053,-2.1777,0.7964,19.1137,0.0523,-0.1139
33,crop,220,>= 200,Compost,manure,15,< 3 yr,Oryza sativa L.,NA,C3,non-N-fixing,annual,whole plant,whole plant,whole plant,4.949,15.3,10.351,6.907,10.486,5.537,2.169,0.994,4,4,24,0.8696,1.6875,2.5504,0.9065,21.7565,0.046,0.1172
33,crop,220,>= 200,Compost,manure,42,< 3 yr,Oryza sativa L.,NA,C3,non-N-fixing,annual,whole plant,whole plant,whole plant,2.825,15.3,12.475,NA,8.497,5.672,0.542,0.09,4,4,24,0.8696,0.3888,6.318,2.9948,71.8754,0.0139,0.0879
33,crop,220,>= 200,Compost,manure,72,< 3 yr,Oryza sativa L.,NA,C3,non-N-fixing,annual,whole plant,whole plant,whole plant,1.898,15.3,13.402,NA,8.339,6.441,0.452,0.407,4,4,24,0.8696,0.43,3.8391,1.4211,34.1075,0.0293,0.1126
33,crop,220,>= 200,Compost,manure,110,< 3 yr,Oryza sativa L.,NA,C3,non-N-fixing,annual,whole plant,whole plant,whole plant,1.582,15.3,13.718,NA,8.249,6.667,0.407,0.407,4,4,24,0.8696,0.4068,3.3816,1.2147,29.1532,0.0343,0.116
33,crop,93,< 100,Green manure,manure,15,< 3 yr,Oryza sativa L.,NA,C3,non-N-fixing,annual,whole plant,whole plant,whole plant,-1.514,-0.5,1.014,NA,4.023,5.537,0.407,0.994,4,4,24,0.8696,0.7597,-1.7331,0.6877,16.5056,0.0606,-0.105
33,crop,93,< 100,Green manure,manure,42,< 3 yr,Oryza sativa L.,NA,C3,non-N-fixing,annual,whole plant,whole plant,whole plant,-1.198,-0.5,0.698,NA,4.475,5.672,0.271,0.09,4,4,24,0.8696,0.2021,-5.1529,2.1595,51.8282,0.0193,-0.0994
33,crop,93,< 100,Green manure,manure,72,< 3 yr,Oryza sativa L.,NA,C3,non-N-fixing,annual,whole plant,whole plant,whole plant,-1.74,-0.5,1.24,NA,4.701,6.441,0.497,0.407,4,4,24,0.8696,0.4542,-3.3312,1.1936,28.6454,0.0349,-0.1163
33,crop,93,< 100,Green manure,manure,110,< 3 yr,Oryza sativa L.,NA,C3,non-N-fixing,annual,whole plant,whole plant,whole plant,-1.401,-0.5,0.901,NA,5.266,6.667,0.588,0.407,4,4,24,0.8696,0.5053,-2.4111,0.8633,20.7201,0.0483,-0.1164
33,crop,110,100-200,(NH4)2SO4,ammonium,110,< 3 yr,Oryza sativa L.,NA,C3,non-N-fixing,annual,root,root,below ground,-1.649,-0.4,1.249,NA,6.029,7.678,0.813,0.856,4,4,24,0.8696,0.8345,-1.7183,0.6845,16.4288,0.0609,-0.1046
33,crop,220,>= 200,Compost,manure,110,< 3 yr,Oryza sativa L.,NA,C3,non-N-fixing,annual,root,root,below ground,1.988,15.3,13.312,NA,9.666,7.678,1.84,0.856,4,4,24,0.8696,1.4346,1.2052,0.5908,14.1787,0.0705,0.085
33,crop,93,< 100,Green manure,manure,110,< 3 yr,Oryza sativa L.,NA,C3,non-N-fixing,annual,root,root,below ground,-0.73,-0.5,0.23,NA,6.948,7.678,0.257,0.856,4,4,24,0.8696,0.6316,-1.0052,0.5632,13.5156,0.074,-0.0744
33,crop,110,100-200,(NH4)2SO4,ammonium,110,< 3 yr,Oryza sativa L.,NA,C3,non-N-fixing,annual,shoot,shoot,above ground,-2.654,-0.4,2.254,NA,5.082,7.737,0.727,0.727,4,4,24,0.8696,0.7273,-3.1737,1.1295,27.1082,0.0369,-0.1171
33,crop,220,>= 200,Compost,manure,110,< 3 yr,Oryza sativa L.,NA,C3,non-N-fixing,annual,shoot,shoot,above ground,0.855,15.3,14.445,NA,8.591,7.737,0.813,0.727,4,4,24,0.8696,0.7712,0.9637,0.558,13.3931,0.0747,0.072
33,crop,93,< 100,Green manure,manure,110,< 3 yr,Oryza sativa L.,NA,C3,non-N-fixing,annual,shoot,shoot,above ground,-3.04,-0.5,2.54,NA,4.696,7.737,1.711,0.727,4,4,24,0.8696,1.3148,-2.0108,0.7527,18.0651,0.0554,-0.1113
33,crop,110,100-200,(NH4)2SO4,ammonium,110,< 3 yr,Oryza sativa L.,NA,C3,non-N-fixing,annual,grain,grain,above ground,-0.473,-0.4,0.073,NA,5.248,5.721,0.642,0.471,4,4,24,0.8696,0.5627,-0.7303,0.5333,12.8,0.0781,-0.0571
33,crop,220,>= 200,Compost,manure,110,< 3 yr,Oryza sativa L.,NA,C3,non-N-fixing,annual,grain,grain,above ground,1.389,15.3,13.911,NA,7.11,5.721,0.727,0.471,4,4,24,0.8696,0.6125,1.9725,0.7432,17.8359,0.0561,0.1106
33,crop,93,< 100,Green manure,manure,110,< 3 yr,Oryza sativa L.,NA,C3,non-N-fixing,annual,grain,grain,above ground,-0.26,-0.5,-0.24,NA,5.461,5.721,0.299,0.471,4,4,24,0.8696,0.3944,-0.5724,0.5205,12.4915,0.0801,-0.0458
33,crop,110,100-200,(NH4)2SO4,ammonium,110,< 3 yr,Oryza sativa L.,NA,C3,non-N-fixing,annual,grain,grain,above ground,0.34,-0.4,-0.74,NA,4.965,4.624,0.727,0.513,4,4,24,0.8696,0.6295,0.47,0.5138,12.3314,0.0811,0.0381
33,crop,220,>= 200,Compost,manure,110,< 3 yr,Oryza sativa L.,NA,C3,non-N-fixing,annual,grain,grain,above ground,1.496,15.3,13.804,NA,6.121,4.624,0.299,0.513,4,4,24,0.8696,0.4203,3.0961,1.0991,26.3791,0.0379,0.1174
33,crop,93,< 100,Green manure,manure,110,< 3 yr,Oryza sativa L.,NA,C3,non-N-fixing,annual,grain,grain,above ground,0.789,-0.5,-1.289,NA,5.413,4.624,0.428,0.513,4,4,24,0.8696,0.4725,1.451,0.6316,15.1583,0.066,0.0957
34,crop,240,>= 200,Urea,urea,NA,NA,Zea mays  L.,NA,C4,non-N-fixing,annual,grain,grain,above ground,-1.68,NA,NA,NA,2.632,4.312,0.244,0.109,4,4,16,0.8696,0.1892,-7.7223,4.2272,67.6345,0.0148,-0.1142
34,crop,240,>= 200,Urea,urea,NA,NA,Zea mays  L.,NA,C4,non-N-fixing,annual,grain,grain,above ground,2.204,NA,NA,NA,5.38,3.176,0.815,0.163,4,4,16,0.8696,0.5876,3.2622,1.1651,18.642,0.0536,0.175
34,crop,320,>= 200,Urea,urea,NA,NA,Zea mays  L.,NA,C4,non-N-fixing,annual,grain,grain,above ground,-3.021,NA,NA,NA,1.291,4.312,0.19,0.109,4,4,16,0.8696,0.1549,-16.9609,18.4795,295.6714,0.0034,-0.0574
34,crop,320,>= 200,Urea,urea,NA,NA,Zea mays  L.,NA,C4,non-N-fixing,annual,grain,grain,above ground,2.86,NA,NA,NA,6.037,3.176,0.19,0.163,4,4,16,0.8696,0.177,14.0506,12.8387,205.4195,0.0049,0.0684
34,crop,240,>= 200,Urea,urea,NA,NA,Zea mays  L.,NA,C4,non-N-fixing,annual,stem,shoot,above ground,-1.626,NA,NA,NA,2.706,4.332,0.182,0.13,4,4,16,0.8696,0.1583,-8.9346,5.4892,87.8267,0.0114,-0.1017
34,crop,240,>= 200,Urea,urea,NA,NA,Zea mays  L.,NA,C4,non-N-fixing,annual,stem,shoot,above ground,-0.468,NA,NA,NA,2.263,2.732,0.312,0.13,4,4,16,0.8696,0.2392,-1.7027,0.6812,10.8993,0.0917,-0.1562
34,crop,320,>= 200,Urea,urea,NA,NA,Zea mays  L.,NA,C4,non-N-fixing,annual,stem,shoot,above ground,-3.031,NA,NA,NA,1.301,4.332,0.208,0.13,4,4,16,0.8696,0.1736,-15.1857,14.9129,238.6059,0.0042,-0.0636
34,crop,320,>= 200,Urea,urea,NA,NA,Zea mays  L.,NA,C4,non-N-fixing,annual,stem,shoot,above ground,1.08,NA,NA,NA,3.811,2.732,0.208,0.13,4,4,16,0.8696,0.1736,5.4095,2.3289,37.2624,0.0268,0.1452
34,crop,240,>= 200,Urea,urea,NA,NA,Zea mays  L.,NA,C4,non-N-fixing,annual,leaf,leaf,above ground,-1.645,NA,NA,NA,2.656,4.301,0.188,0.161,4,4,16,0.8696,0.1753,-8.1601,4.6617,74.5872,0.0134,-0.1094
34,crop,240,>= 200,Urea,urea,NA,NA,Zea mays  L.,NA,C4,non-N-fixing,annual,leaf,leaf,above ground,-0.529,NA,NA,NA,2.816,3.345,0.081,0.081,4,4,16,0.8696,0.0807,-5.6996,2.5303,40.4854,0.0247,-0.1408
34,crop,320,>= 200,Urea,urea,NA,NA,Zea mays  L.,NA,C4,non-N-fixing,annual,leaf,leaf,above ground,-3.007,NA,NA,NA,1.294,4.301,0.134,0.161,4,4,16,0.8696,0.1485,-17.6097,19.8814,318.1022,0.0031,-0.0554
34,crop,320,>= 200,Urea,urea,NA,NA,Zea mays  L.,NA,C4,non-N-fixing,annual,leaf,leaf,above ground,1.484,NA,NA,NA,4.829,3.345,0.108,0.081,4,4,16,0.8696,0.0951,13.5683,12.0061,192.098,0.0052,0.0706
34,crop,240,>= 200,Urea,urea,NA,NA,Zea mays  L.,NA,C4,non-N-fixing,annual,cob,fruit,above ground,-1.659,NA,NA,NA,2.637,4.296,0.257,0.103,4,4,16,0.8696,0.1959,-7.3649,3.8901,62.2412,0.0161,-0.1183
34,crop,240,>= 200,Urea,urea,NA,NA,Zea mays  L.,NA,C4,non-N-fixing,annual,cob,fruit,above ground,0.141,NA,NA,NA,3.601,3.46,1.08,0.437,4,4,16,0.8696,0.8242,0.1493,0.5014,8.0223,0.1247,0.0186
34,crop,320,>= 200,Urea,urea,NA,NA,Zea mays  L.,NA,C4,non-N-fixing,annual,cob,fruit,above ground,-2.971,NA,NA,NA,1.325,4.296,0.129,0.103,4,4,16,0.8696,0.1165,-22.1815,31.2513,500.0204,0.002,-0.0444
34,crop,320,>= 200,Urea,urea,NA,NA,Zea mays  L.,NA,C4,non-N-fixing,annual,cob,fruit,above ground,0.193,NA,NA,NA,3.653,3.46,1.775,0.437,4,4,16,0.8696,1.2926,0.1298,0.5011,8.0168,0.1247,0.0162
36,crop,NA,NA,KNO3,nitrate,NA,NA,Capsicum annuum L.,NA,C3,non-N-fixing,annual,shoot,shoot,above ground,1.344,10.57,9.226,9.026,8.266,6.921,0.548,0.697,4,4,6,0.8696,0.6269,1.8649,0.7174,4.3042,0.2323,0.4333
36,crop,NA,NA,KNO3,nitrate,NA,NA,Capsicum annuum L.,NA,C3,non-N-fixing,annual,shoot,shoot,above ground,3.087,10.57,7.483,NA,10.008,6.921,0.398,0.697,4,4,6,0.8696,0.5677,4.7283,1.8973,11.3838,0.0878,0.4154
36,crop,NA,NA,KNO3,nitrate,NA,NA,Capsicum annuum L.,NA,C3,non-N-fixing,annual,shoot,shoot,above ground,4.008,10.57,6.562,NA,10.93,6.921,1.344,0.697,4,4,6,0.8696,1.0708,3.255,1.1622,6.973,0.1434,0.4668
36,crop,NA,NA,KNO3,nitrate,NA,NA,Capsicum annuum L.,NA,C3,non-N-fixing,annual,root,root,below ground,-0.598,10.57,11.168,NA,4.83,5.427,0.448,0.996,4,4,6,0.8696,0.7722,-0.6729,0.5283,3.1698,0.3155,-0.2123
36,crop,NA,NA,KNO3,nitrate,NA,NA,Capsicum annuum L.,NA,C3,non-N-fixing,annual,root,root,below ground,0.622,10.57,9.948,NA,6.05,5.427,0.448,0.996,4,4,6,0.8696,0.7722,0.7009,0.5307,3.1842,0.314,0.2201
36,crop,NA,NA,KNO3,nitrate,NA,NA,Capsicum annuum L.,NA,C3,non-N-fixing,annual,root,root,below ground,0.797,10.57,9.773,NA,6.224,5.427,0.398,0.996,4,4,6,0.8696,0.7584,0.9134,0.5521,3.3129,0.3019,0.2757
37,crop,50,< 100,Urea,urea,NA,NA,Triticum turgidum L. ssp.durum (Desf.) Husn.,NA,C3,non-N-fixing,biennial,grain,grain,above ground,-0.485,1.1,1.585,1.895,5.371,5.856,0.26,0.334,24,24,8,0.9836,0.2992,-1.5939,0.1098,0.8784,1.1385,-1.8146
37,crop,100,100-200,Urea,urea,NA,NA,Triticum turgidum L. ssp.durum (Desf.) Husn.,NA,C3,non-N-fixing,biennial,grain,grain,above ground,-0.462,1.1,1.562,NA,5.394,5.856,0.594,0.334,24,24,8,0.9836,0.4818,-0.9435,0.0926,0.7409,1.3498,-1.2736
37,crop,150,100-200,Urea,urea,NA,NA,Triticum turgidum L. ssp.durum (Desf.) Husn.,NA,C3,non-N-fixing,biennial,grain,grain,above ground,-1.121,1.1,2.221,NA,4.735,5.856,0.668,0.334,24,24,8,0.9836,0.5281,-2.0882,0.1288,1.0301,0.9708,-2.0273
37,crop,200,>= 200,Urea,urea,NA,NA,Triticum turgidum L. ssp.durum (Desf.) Husn.,NA,C3,non-N-fixing,biennial,grain,grain,above ground,-2.091,1.1,3.191,NA,3.765,5.856,1.225,0.334,24,24,8,0.9836,0.8977,-2.2911,0.138,1.1041,0.9057,-2.0751
37,crop,50,< 100,Urea,urea,NA,NA,Triticum turgidum L. ssp.durum (Desf.) Husn.,NA,C3,non-N-fixing,biennial,shoot,shoot,above ground,-0.333,1.1,1.433,NA,4.008,4.341,0.297,0.334,24,24,8,0.9836,0.316,-1.0376,0.0945,0.7564,1.3221,-1.3718
37,crop,100,100-200,Urea,urea,NA,NA,Triticum turgidum L. ssp.durum (Desf.) Husn.,NA,C3,non-N-fixing,biennial,shoot,shoot,above ground,-0.424,1.1,1.524,NA,3.917,4.341,0.705,0.334,24,24,8,0.9836,0.5517,-0.7563,0.0893,0.7143,1.3999,-1.0588
37,crop,150,100-200,Urea,urea,NA,NA,Triticum turgidum L. ssp.durum (Desf.) Husn.,NA,C3,non-N-fixing,biennial,shoot,shoot,above ground,-1.091,1.1,2.191,NA,3.25,4.341,0.482,0.334,24,24,8,0.9836,0.4149,-2.5861,0.153,1.224,0.817,-2.1128
37,crop,200,>= 200,Urea,urea,NA,NA,Triticum turgidum L. ssp.durum (Desf.) Husn.,NA,C3,non-N-fixing,biennial,shoot,shoot,above ground,-0.356,1.1,1.456,NA,3.985,4.341,0.779,0.334,24,24,8,0.9836,0.5996,-0.5841,0.0869,0.6951,1.4386,-0.8403
38,crop,NA,NA,Compost,manure,20,< 3 yr,cabbage (Brassica campestris L. cv. Maeryok),NA,C3,non-N-fixing,biennial,above ground plant,shoot,above ground,12.974,16.4,3.426,-2.928,14.308,1.333,0.82,0.872,3,3,18,0.8,0.8465,12.2611,13.1945,237.5019,0.0042,0.0516
38,crop,NA,NA,Compost,manure,40,< 3 yr,cabbage (Brassica campestris L. cv. Maeryok),NA,C3,non-N-fixing,biennial,above ground plant,shoot,above ground,14.718,16.4,1.682,NA,16.41,1.692,0.205,0.718,3,3,18,0.8,0.528,22.301,42.1111,758.0006,0.0013,0.0294
38,crop,NA,NA,Compost,manure,60,< 3 yr,cabbage (Brassica campestris L. cv. Maeryok),NA,C3,non-N-fixing,biennial,above ground plant,shoot,above ground,9.846,16.4,6.554,NA,11.949,2.103,1.077,0.205,3,3,18,0.8,0.7752,10.1615,9.2713,166.8831,0.006,0.0609
38,crop,NA,NA,Urea,urea,20,< 3 yr,cabbage (Brassica campestris L. cv. Maeryok),NA,C3,non-N-fixing,biennial,above ground plant,shoot,above ground,-5.436,-0.7,4.736,11.132,-4.103,1.333,0.308,0.872,3,3,18,0.8,0.6537,-6.6522,4.3543,78.3781,0.0128,-0.0849
38,crop,NA,NA,Urea,urea,40,< 3 yr,cabbage (Brassica campestris L. cv. Maeryok),NA,C3,non-N-fixing,biennial,above ground plant,shoot,above ground,-1.282,-0.7,0.582,NA,0.41,1.692,0.718,0.718,3,3,18,0.8,0.718,-1.4286,0.8367,15.0612,0.0664,-0.0949
38,crop,NA,NA,Urea,urea,60,< 3 yr,cabbage (Brassica campestris L. cv. Maeryok),NA,C3,non-N-fixing,biennial,above ground plant,shoot,above ground,-1.795,-0.7,1.095,NA,0.308,2.103,1.487,0.205,3,3,18,0.8,1.0615,-1.3526,0.8191,14.7445,0.0678,-0.0917
